Mass Flow Rate (lbm/s),Turbine RPM (RPM),Torque (Nm),Horsepower (HP),Expected Horsepower (HP),Efficiency,Alpha2 (rad),Relative Velocity W1 (m/s)
0.7000434329637694,26020.408163265307,6.712127771106876,24.527214185168432,0.0,0.0,0.9134934651793185,4166.276591803899
0.712349808391124,26020.408163265307,6.756065980429266,24.687771598214418,0.0,0.0,0.9130378076298789,4072.606389555007
0.724656183818479,26020.408163265307,6.798327494806904,24.842202093323866,0.0,0.0,0.9125658989863088,3980.04304480637
0.7369625592458342,26020.408163265307,6.838967043747663,24.990705661082114,0.0,0.0,0.9120770284741192,3888.5988666723647
0.7492689346731891,26020.408163265307,6.878037269188704,25.13347466374924,0.0,0.0,0.9115704329191885,3798.282882401922
0.7615753101005441,26020.408163265307,6.9155886306684815,25.27069348874299,0.0,0.0,0.9110452916353077,3709.1009940485537
0.7738816855278989,26020.408163265307,6.95166933036376,25.40253827471179,0.0,0.0,0.9105007207811272,3621.0561437913616
0.7861880609552541,26020.408163265307,6.986325257800253,25.52917670949837,0.0,0.0,0.9099357671258238,3534.1484867845834
0.7984944363826089,26020.408163265307,7.019599953931604,25.650767898878467,0.0,0.0,0.9093494011542396,3448.375570429823
0.8108008118099638,26020.408163265307,7.051534594176294,25.76746230457489,0.0,0.0,0.9087405094322343,3363.7325189877383
0.8231071872373189,26020.408163265307,7.082167989938164,25.879401749813812,0.0,0.0,0.9081078861415742,3280.212222514036
0.8354135626646739,26020.408163265307,7.11153660799425,25.986719490171012,0.0,0.0,0.9074502236795862,3197.805529078546
0.8477199380920288,26020.408163265307,7.139674607141765,26.089540347486032,0.0,0.0,0.9067661022034951,3116.5014393661727
0.8600263135193837,26020.408163265307,7.16661389136843,26.187980904155232,0.0,0.0,0.9060539779801371,3036.2873027391443
0.8723326889467388,26020.408163265307,7.1923841787896166,26.282149755039395,0.0,0.0,0.9053121703799833,2957.1490139349244
0.8846390643740938,26020.408163265307,7.217013085538692,26.372147814012802,0.0,0.0,0.9045388473283772,2879.0712096235898
0.8969454398014488,26020.408163265307,7.240526223752569,26.45806867201848,0.0,0.0,0.9037320089961615,2802.0374641061057
0.9092518152288037,26020.408163265307,7.262947312777053,26.53999900343074,0.0,0.0,0.9028894694756886,2726.030483515597
0.9215581906561586,26020.408163265307,7.28429830263874,26.618019017241743,0.0,0.0,0.9020088361445131,2651.0322978998324
0.9338645660835136,26020.408163265307,7.3045995088552855,26.692202949680258,0.0,0.0,0.9010874863680838,2577.02445067929
0.9461709415108686,26020.408163265307,7.32386975757296,26.762619594568104,0.0,0.0,0.9001225411305672,2503.9881849819503
0.9584773169382235,26020.408163265307,7.342126540008851,26.829332867677216,0.0,0.0,0.8991108351091348,2431.904626432939
0.9707836923655786,26020.408163265307,7.359386175124418,26.892402401165484,0.0,0.0,0.8980488826177687,2360.754962017722
0.9830900677929335,26020.408163265307,7.375663979408048,26.951884163990005,0.0,0.0,0.8969328387388037,2290.5206146823043
0.9953964432202884,26020.408163265307,7.390974442581819,27.007831103968368,0.0,0.0,0.8957584548295039,2221.183413372699
1.0077028186476433,26020.408163265307,7.405331407970973,27.060293806878256,0.0,0.0,0.8945210274314089,2152.725758249093
1.0200091940749985,26020.408163265307,7.418748256182869,27.109321167650446,0.0,0.0,0.8932153394149349,2085.1307808422725
1.0323155695023534,26020.408163265307,7.4312380906163575,27.154961068250394,0.0,0.0,0.8918355919514643,2018.3824989361578
1.0446219449297083,26020.408163265307,7.442813923186149,27.197261056345543,0.0,0.0,0.8903753256087018,1952.4659659885635
1.0569283203570634,26020.408163265307,7.453488858455559,27.2362690181565,0.0,0.0,0.8888273284967015,1887.3674149077287
1.0692346957844183,26020.408163265307,7.463276274148957,27.27203383807912,0.0,0.0,0.8871835289326029,1823.0743960154123
1.0815410712117732,26020.408163265307,7.472189995733558,27.30460603663493,0.0,0.0,0.8854348695157125,1759.5759090307372
1.0938474466391281,26020.408163265307,7.480244462412313,27.334038377036364,0.0,0.0,0.8835711587774416,1696.862528910209
1.106153822066483,26020.408163265307,7.48745488143744,27.36038642907366,0.0,0.0,0.8815808956478431,1634.9265253774884
1.1184601974938382,26020.408163265307,7.49383736711665,27.383709077066392,0.0,0.0,0.8794510608021445,1573.7619759724855
1.130766572921193,26020.408163265307,7.499409060213093,27.404068956170413,0.0,0.0,0.8771668674361087,1513.3648724447576
1.143072948348548,26020.408163265307,7.504188222598898,27.421532798257406,0.0,0.0,0.8747114620588924,1453.7332203122764
