OF_torch,Energy (MJ),Temperature (K),mdot (kg/s)
11.30000000000001,24.998229912832254,2854.5802863614913,0.0867521483243014
11.40000000000001,24.86672679979381,2845.837425893343,0.08721092111169992
11.500000000000009,24.73627798005415,2837.101841863282,0.0876708351592621
11.600000000000009,24.606865643724834,2828.37399480477,0.08813191328965762
11.70000000000001,24.478472701381556,2819.6543542563245,0.08859417724703937
11.80000000000001,24.351082755812968,2810.9433986397285,0.08905764770255742
11.90000000000001,24.224680077205182,2802.2416148983552,0.08952234425104577
12.00000000000001,24.09924957751591,2793.5494982114346,0.08998828541392911
12.10000000000001,23.97477678583186,2784.8675516422836,0.09045548864190461
12.20000000000001,23.85124782435449,2776.1962857511726,0.09092397031859294
12.30000000000001,23.728649384998953,2767.536218175553,0.09139374576515148
12.40000000000001,23.606968706579263,2758.8878731799014,0.09186482924589168
12.50000000000001,23.486193552566576,2750.2517811775024,0.09233723397489509
12.60000000000001,23.36631218940329,2741.6284782267303,0.09281097212364146
12.70000000000001,23.247313365359314,2733.018505504063,0.09328605482965206
12.800000000000011,23.129186289917584,2724.422408756246,0.09376249220615102
12.900000000000011,23.011920613679187,2715.8407377339126,0.09424029335273655
13.00000000000001,22.895506408776267,2707.274045609028,0.09471946636706532
13.10000000000001,22.77993414978697,2698.7228883784533,0.09520001835752859
13.20000000000001,22.665194694794796,2690.187824266438,0.09568195545838644
13.300000000000011,22.55127926881509,2681.6694130575843,0.09616528283794161
13.400000000000011,22.43817944362813,2673.168215562656,0.09665000472481976
13.50000000000001,22.325887122548842,2664.6847929144114,0.0971361244164271
13.600000000000012,22.214394523204785,2656.2197059601062,0.09762364429864054
13.700000000000012,22.10369416134169,2647.7735146291775,0.09811256586403003
13.800000000000011,21.993778835098816,2639.34677730225,0.09860288973089824
13.900000000000011,21.884641609747693,2630.940050183572,0.0990946156631173
14.00000000000001,21.77627580289979,2622.553886679283,0.09958774259068802
14.100000000000012,21.66867497017521,2614.1888367829315,0.10008226863100513
14.200000000000012,21.56183289133492,2605.845446470367,0.10057819111076267
14.300000000000011,21.45574355687199,2597.524257105559,0.10107550658846416
14.400000000000013,21.350401155062634,2589.2258048591243,0.10157421087747474
14.500000000000012,21.24580005947388,2580.9506201409986,0.1020742990695694
14.600000000000012,21.141934816925513,2572.699227048757,0.10257576555892438
14.700000000000012,21.038800135905714,2564.4721428330004,0.10307860406648864
14.800000000000011,20.93639087543592,2556.2698773809925,0.10358280766468823
