F_lbf,pc_psi,D_chamber_in,t_chamber_in,Lc_m,ac_at,ae_at,mdot_kg/s,Dt_in,De_in,C_star_ms,Cf,Isp_s,T_chamber_K,sigma_vM_MPa,total_length_mm
1700,520,2.9,0.3,0.394108015,2.567018482,4.230649285,4.368562762,1.810020527,3.722948361,1362.410751,1.270541035,176.5127505,2174.506316,16.0804675,474.7929823
1700,520,4.026,0.237,0.214773037,4.947440055,4.303240619,4.368562762,1.810020527,3.754752503,1362.410751,1.270541035,176.5127505,2174.506316,28.25838592,302.0268648
1700,520,3.826,0.337,0.234929876,4.46810048,4.297112531,4.368562762,1.810020527,3.752078047,1362.410751,1.270541035,176.5127505,2174.506316,18.88586984,321.1362611
1800,520,2.9,0.3,0.41662391,2.424406344,4.21878909,4.625537042,1.862495757,3.825508745,1362.410751,1.270541035,176.5127505,2174.506316,16.0804675,499.0373018
1800,520,4.026,0.237,0.226134938,4.672582274,4.299946771,4.625537042,1.862495757,3.862129499,1362.410751,1.270541035,176.5127505,2174.506316,28.25838592,315.3103827
1800,520,4.063,0.75,0.222537484,4.758861448,4.30103934,4.625537042,1.862495757,3.86262013,1362.410751,1.270541035,176.5127505,2174.506316,9.011715785,311.9065399
1800,520,3.826,0.337,0.247582182,4.219872676,4.293129662,4.625537042,1.862495757,3.859066786,1362.410751,1.270541035,176.5127505,2174.506316,18.88586984,335.6946087
1900,520,4.026,0.237,0.237519014,4.426656891,4.296491941,4.882511322,1.913532487,3.966366494,1362.410751,1.270541035,176.5127505,2174.506316,28.25838592,328.5555173
1900,520,4.313,0.625,0.210649126,5.080275173,4.30465335,4.882511322,1.913532487,3.970131866,1362.410751,1.270541035,176.5127505,2174.506316,11.4794576,303.1858029
1900,520,4.063,0.75,0.233703414,4.508395056,4.297700284,4.882511322,1.913532487,3.966924204,1362.410751,1.270541035,176.5127505,2174.506316,9.011715785,324.9362182
1900,520,3.826,0.337,0.260257082,3.997774114,4.288946879,4.882511322,1.913532487,3.962882298,1362.410751,1.270541035,176.5127505,2174.506316,18.88586984,350.2136596
2000,520,4.026,0.237,0.248923738,4.205324047,4.292875042,5.139485602,1.963242908,4.067692932,1362.410751,1.270541035,176.5127505,2174.506316,28.25838592,341.7648429
2000,520,4.313,0.625,0.220505315,4.826261414,4.301854297,5.139485602,1.963242908,4.071944835,1362.410751,1.270541035,176.5127505,2174.506316,11.4794576,314.8661115
2000,520,4.063,0.75,0.244889921,4.282975303,4.294205342,5.139485602,1.963242908,4.068323143,1362.410751,1.270541035,176.5127505,2174.506316,9.011715785,337.930236
2000,520,3.826,0.337,0.272953037,3.797885408,4.284416748,5.139485602,1.963242908,4.063683648,1362.410751,1.270541035,176.5127505,2174.506316,18.88586984,364.6931534
2100,520,4.026,0.237,0.260347762,4.005070521,4.289095017,5.396459882,2.011725342,4.166309419,1362.410751,1.270541035,176.5127505,2174.506316,28.25838592,354.9405916
2100,520,4.563,0.5,0.209113053,5.144741567,4.305301886,5.396459882,2.011725342,4.174173451,1362.410751,1.270541035,176.5127505,2174.506316,15.18107032,306.5456699
2100,520,4.313,0.625,0.230380329,4.596439442,4.298951174,5.396459882,2.011725342,4.171093672,1362.410751,1.270541035,176.5127505,2174.506316,11.4794576,326.5142043
2100,520,4.063,0.75,0.256095662,4.079024098,4.290553499,5.396459882,2.011725342,4.167017723,1362.410751,1.270541035,176.5127505,2174.506316,9.011715785,350.8908341
2100,520,3.826,0.337,0.285668691,3.617033722,4.279742504,5.396459882,2.011725342,4.161764552,1362.410751,1.270541035,176.5127505,2174.506316,18.88586984,379.1390474
2200,520,4.026,0.237,0.271789898,3.823021861,4.285014993,5.653434162,2.059066533,4.262324916,1362.410751,1.270541035,176.5127505,2174.506316,28.25838592,368.0819995
2200,520,4.563,0.5,0.217887323,4.910889677,4.302832719,5.653434162,2.059066533,4.271177411,1362.410751,1.270541035,176.5127505,2174.506316,15.18107032,317.0588642
2200,520,4.313,0.625,0.240272988,4.387510377,4.295890232,5.653434162,2.059066533,4.267730314,1362.410751,1.270541035,176.5127505,2174.506316,11.4794576,338.1310527
2200,520,4.063,0.75,0.267319449,3.893613912,4.286743784,5.653434162,2.059066533,4.263184647,1362.410751,1.270541035,176.5127505,2174.506316,9.011715785,363.8199677
2200,520,3.826,0.337,0.298402844,3.452623098,4.27484832,5.653434162,2.059066533,4.257265494,1362.410751,1.270541035,176.5127505,2174.506316,18.88586984,393.5518327
2300,520,4.026,0.237,0.283249083,3.656803519,4.280829458,5.910408442,2.105343469,4.355990468,1362.410751,1.270541035,176.5127505,2174.506316,28.25838592,381.1945765
2300,520,4.813,0.375,0.207061289,5.226197387,4.306089084,5.910408442,2.105343469,4.368823127,1362.410751,1.270541035,176.5127505,2174.506316,21.35042485,309.2210825
2300,520,4.563,0.5,0.226677859,4.697372735,4.300266573,5.910408442,2.105343469,4.36586846,1362.410751,1.270541035,176.5127505,2174.506316,15.18107032,327.5439296
2300,520,4.313,0.625,0.250182242,4.196749056,4.292723776,5.910408442,2.105343469,4.362037846,1362.410751,1.270541035,176.5127505,2174.506316,11.4794576,349.7194508
2300,520,4.063,0.75,0.278560221,3.72432635,4.28259668,5.910408442,2.105343469,4.3568895,1362.410751,1.270541035,176.5127505,2174.506316,9.011715785,376.715708
2300,520,4.897,0.864,0.201206411,5.410212122,4.3077453,5.910408442,2.105343469,4.369663219,1362.410751,1.270541035,176.5127505,2174.506316,9.42840629,303.7947705
2300,520,3.826,0.337,0.311154425,3.302509051,4.269735282,5.910408442,2.105343469,4.350342325,1362.410751,1.270541035,176.5127505,2174.506316,18.88586984,407.9331913
2400,520,4.026,0.237,0.294724367,3.504436706,4.276464336,6.167382722,2.150624853,4.447409174,1362.410751,1.270541035,176.5127505,2174.506316,28.25838592,394.2783844
2400,520,5.047,0.258,0.198649256,5.507281668,4.308556552,6.167382722,2.150624853,4.464065509,1362.410751,1.270541035,176.5127505,2174.506316,32.54134702,303.6709416
2400,520,4.813,0.375,0.214917928,5.008439162,4.303902587,6.167382722,2.150624853,4.461653887,1362.410751,1.270541035,176.5127505,2174.506316,21.35042485,318.7428875
2400,520,4.563,0.5,0.23548373,4.501648871,4.297602932,6.167382722,2.150624853,4.458387413,1362.410751,1.270541035,176.5127505,2174.506316,15.18107032,338.0024586
2400,520,4.313,0.625,0.260107151,4.021884512,4.289433436,6.167382722,2.150624853,4.454147828,1362.410751,1.270541035,176.5127505,2174.506316,11.4794576,361.2806124
2400,520,4.063,0.75,0.28981703,3.569146086,4.278385731,6.167382722,2.150624853,4.448408161,1362.410751,1.270541035,176.5127505,2174.506316,9.011715785,389.5850498
2400,520,4.897,0.864,0.208776266,5.184786617,4.305693267,6.167382722,2.150624853,4.462581948,1362.410751,1.270541035,176.5127505,2174.506316,9.42840629,313.033321
2400,520,3.826,0.337,0.323922477,3.164904507,4.2644045,6.167382722,2.150624853,4.441133792,1362.410751,1.270541035,176.5127505,2174.506316,18.88586984,422.2846071
1100,540,2.9,0.3,0.249693847,4.135802703,4.408466132,2.815778634,1.425995292,2.994069284,1362.409713,1.275477673,177.1984491,2174.562558,16.69894702,318.5999225
1200,540,2.9,0.3,0.271073063,3.791152478,4.400850085,3.07175851,1.489403507,3.124500937,1362.409713,1.275477673,177.1984491,2174.562558,16.69894702,342.3285047
1300,540,2.9,0.3,0.292493855,3.499525364,4.392642711,3.327738386,1.55022032,3.249049778,1362.409713,1.275477673,177.1984491,2174.562558,16.69894702,365.9804905
1400,540,2.9,0.3,0.31395215,3.249559267,4.3838041,3.583718261,1.608739654,3.368304427,1362.409713,1.275477673,177.1984491,2174.562558,16.69894702,389.5620561
1500,540,2.9,0.3,0.335444569,3.032921982,4.374339652,3.839698137,1.665203743,3.482760652,1362.409713,1.275477673,177.1984491,2174.562558,16.69894702,413.0786971
1600,540,2.9,0.3,0.356968268,2.843364358,4.364254924,4.095678013,1.719815031,3.592831052,1362.409713,1.275477673,177.1984491,2174.562558,16.69894702,436.5349183
1700,540,2.9,0.3,0.378520827,2.676107631,4.353555638,4.351657889,1.772744757,3.698863112,1362.409713,1.275477673,177.1984491,2174.562558,16.69894702,459.9344532
1700,540,3.826,0.337,0.226176129,4.657978848,4.41687381,4.351657889,1.772744757,3.725664172,1362.409713,1.275477673,177.1984491,2174.562558,19.61224945,313.01803
1800,540,2.9,0.3,0.400100162,2.527434985,4.342247666,4.607637765,1.824139306,3.801152527,1362.409713,1.275477673,177.1984491,2174.562558,16.69894702,483.280426
1800,540,4.026,0.237,0.217795837,4.871150391,4.419585458,4.607637765,1.824139306,3.834853428,1362.409713,1.275477673,177.1984491,2174.562558,29.34524692,307.6213664
1800,540,4.063,0.75,0.214358405,4.961096122,4.420631091,4.607637765,1.824139306,3.835307047,1362.409713,1.275477673,177.1984491,2174.562558,9.358320239,304.3760647
1800,540,3.826,0.337,0.2382962,4.399202246,4.413065083,4.607637765,1.824139306,3.832023535,1362.409713,1.275477673,177.1984491,2174.562558,19.61224945,327.068023
1900,540,4.026,0.237,0.228699962,4.614774054,4.416238082,4.863617641,1.87412498,3.938445034,1362.409713,1.275477673,177.1984491,2174.562558,29.34524692,320.408442
1900,540,4.063,0.75,0.225053326,4.6999858,4.417436045,4.863617641,1.87412498,3.938979175,1362.409713,1.275477673,177.1984491,2174.562558,9.358320239,316.9571678
1900,540,3.826,0.337,0.250438228,4.167665285,4.409067267,4.863617641,1.87412498,3.935246232,1362.409713,1.275477673,177.1984491,2174.562558,19.61224945,341.0781988
2000,540,4.026,0.237,0.239624157,4.384035352,4.412821664,5.119597516,1.922811659,4.03919607,1362.409713,1.275477673,177.1984491,2174.562558,29.34524692,333.160696
2000,540,4.313,0.625,0.212468263,5.031360347,4.421411161,5.119597516,1.922811659,4.043125279,1362.409713,1.275477673,177.1984491,2174.562558,11.9209752,307.5115872
2000,540,4.063,0.75,0.235768253,4.46498651,4.414093528,5.119597516,1.922811659,4.039778117,1362.409713,1.275477673,177.1984491,2174.562558,9.358320239,329.5020757
2000,540,3.826,0.337,0.262600708,3.959282021,4.40487907,5.119597516,1.922811659,4.035559378,1362.409713,1.275477673,177.1984491,2174.562558,19.61224945,355.0511685
2100,540,4.026,0.237,0.250567108,4.175271763,4.409208821,5.375577392,1.97029564,4.137249671,1362.409713,1.275477673,177.1984491,2174.562558,29.34524692,345.878178
2100,540,4.313,0.625,0.221925729,4.791771759,4.41861588,5.375577392,1.97029564,4.141660736,1362.409713,1.275477673,177.1984491,2174.562558,11.9209752,318.7629179
2100,540,4.063,0.75,0.246501873,4.252368104,4.410602605,5.375577392,1.97029564,4.137903527,1362.409713,1.275477673,177.1984491,2174.562558,9.358320239,342.0131075
2100,540,3.826,0.337,0.274782318,3.770744782,4.400336324,5.375577392,1.97029564,4.133084954,1362.409713,1.275477673,177.1984491,2174.562558,19.61224945,368.9861234
2200,540,4.026,0.237,0.261527652,3.985486683,4.405440735,5.631557268,2.016661881,4.232800219,1362.409713,1.275477673,177.1984491,2174.562558,29.34524692,358.5636603
2200,540,4.563,0.5,0.210017683,5.11958501,4.422347841,5.631557268,2.016661881,4.240914716,1362.409713,1.275477673,177.1984491,2174.562558,15.76495764,309.9036064
2200,540,4.313,0.625,0.231400351,4.573963952,4.41579896,5.631557268,2.016661881,4.237773451,1362.409713,1.275477673,177.1984491,2174.562558,11.9209752,329.9850341
2200,540,4.063,0.75,0.257253024,4.059078645,4.406962362,5.631557268,2.016661881,4.233531154,1362.409713,1.275477673,177.1984491,2174.562558,9.358320239,354.4922895
2200,540,3.826,0.337,0.286981886,3.599347292,4.395674787,5.631557268,2.016661881,4.228105996,1362.409713,1.275477673,177.1984491,2174.562558,19.61224945,382.8893842
2300,540,4.026,0.237,0.272504754,3.812204654,4.40137154,5.887537144,2.061985785,4.32593194,1362.409713,1.275477673,177.1984491,2174.562558,29.34524692,371.216057
2300,540,4.813,0.375,0.199708768,5.448292175,4.425466474,5.887537144,2.061985785,4.337756752,1362.409713,1.275477673,177.1984491,2174.562558,22.17159503,302.594058
2300,540,4.563,0.5,0.21843561,4.896994357,4.419891503,5.887537144,2.061985785,4.335023652,1362.409713,1.275477673,177.1984491,2174.562558,15.76495764,320.0360378
2300,540,4.313,0.625,0.240891102,4.375095954,4.412677056,5.887537144,2.061985785,4.331484247,1362.409713,1.275477673,177.1984491,2174.562558,11.9209752,341.1743155
2300,540,4.063,0.75,0.268020672,3.882596965,4.403171923,5.887537144,2.061985785,4.326816612,1362.409713,1.275477673,177.1984491,2174.562558,9.358320239,366.9414016
2300,540,3.826,0.337,0.299198367,3.442853931,4.390804261,5.887537144,2.061985785,4.320735742,1362.409713,1.275477673,177.1984491,2174.562558,19.61224945,396.7610207
2400,540,4.026,0.237,0.283497485,3.653362793,4.397214042,6.14351702,2.106334639,4.416885823,1362.409713,1.275477673,177.1984491,2174.562558,29.34524692,383.8410499
2400,540,4.813,0.375,0.207231318,5.221280001,4.423372252,6.14351702,2.106334639,4.43000396,1362.409713,1.275477673,177.1984491,2174.562558,22.17159503,311.8007622
2400,540,4.563,0.5,0.226868447,4.692952926,4.417342917,6.14351702,2.106334639,4.426983743,1362.409713,1.275477673,177.1984491,2174.562558,15.76495764,330.1415088
2400,540,4.313,0.625,0.250397066,4.192800289,4.409532206,6.14351702,2.106334639,4.423068133,1362.409713,1.275477673,177.1984491,2174.562558,11.9209752,352.3378185
2400,540,4.063,0.75,0.278803892,3.720822091,4.399044097,6.14351702,2.106334639,4.417804849,1362.409713,1.275477673,177.1984491,2174.562558,9.358320239,379.3582605
2400,540,4.897,0.864,0.201370228,5.405121595,4.425087297,6.14351702,2.106334639,4.430862685,1362.409713,1.275477673,177.1984491,2174.562558,9.791037302,306.3689949
2400,540,3.826,0.337,0.311430827,3.299401684,4.385725755,6.14351702,2.106334639,4.411112209,1362.409713,1.275477673,177.1984491,2174.562558,19.61224945,410.602575
1100,560,2.9,0.3,0.240474776,4.304815421,4.527948494,2.805423047,1.397721773,2.974208904,1362.408753,1.280186714,177.8525373,2174.615867,17.31742654,309.8702595
1200,560,2.9,0.3,0.260995089,3.946080803,4.520803216,3.060461506,1.45987278,3.104007862,1362.408753,1.280186714,177.8525373,2174.615867,17.31742654,332.771724
1300,560,2.9,0.3,0.281555821,3.642536126,4.512869838,3.315499965,1.519483765,3.227917808,1362.408753,1.280186714,177.8525373,2174.615867,17.31742654,355.5928428
1400,560,2.9,0.3,0.302152992,3.382354974,4.504430616,3.570538423,1.576842823,3.346635061,1362.408753,1.280186714,177.8525373,2174.615867,17.31742654,378.3444734
1500,560,2.9,0.3,0.322783301,3.156864642,4.495392512,3.825576882,1.632187387,3.460619307,1362.408753,1.280186714,177.8525373,2174.615867,17.31742654,401.0309601
1600,560,2.9,0.3,0.343443973,2.959560602,4.485760285,4.080615341,1.685715885,3.570281093,1362.408753,1.280186714,177.8525373,2174.615867,17.31742654,423.6569748
1700,560,2.9,0.3,0.364132642,2.785468802,4.475539147,4.3356538,1.737596162,3.675966363,1362.408753,1.280186714,177.8525373,2174.615867,17.31742654,446.2264008
1700,560,3.826,0.337,0.21809974,4.848330691,4.536006504,4.3356538,1.737596162,3.700715362,1362.408753,1.280186714,177.8525373,2174.615867,20.33862906,305.5396914
1800,560,2.9,0.3,0.384847277,2.630720535,4.464734451,4.590692259,1.7879717,3.777969584,1362.408753,1.280186714,177.8525373,2174.615867,17.31742654,468.7424948
1800,560,4.026,0.237,0.210102759,5.07021365,4.538607388,4.590692259,1.7879717,3.809096264,1362.408753,1.280186714,177.8525373,2174.615867,30.43210792,300.5402759
1800,560,3.826,0.337,0.229728529,4.578978986,4.532435371,4.590692259,1.7879717,3.806505402,1362.408753,1.280186714,177.8525373,2174.615867,20.33862906,319.121904
1900,560,2.9,0.3,0.405586111,2.49226156,4.453351688,4.845730718,1.836966297,3.876543709,1362.408753,1.280186714,177.8525373,2174.615867,17.31742654,491.2080108
1900,560,4.026,0.237,0.220563886,4.8033603,4.535437299,4.845730718,1.836966297,3.912107427,1362.408753,1.280186714,177.8525373,2174.615867,30.43210792,312.9061392
1900,560,4.063,0.75,0.217073315,4.892054288,4.536545685,4.845730718,1.836966297,3.912585425,1362.408753,1.280186714,177.8525373,2174.615867,9.704924692,309.6086818
1900,560,3.826,0.337,0.241378682,4.337980092,4.528524348,4.845730718,1.836966297,3.909124857,1362.408753,1.280186714,177.8525373,2174.615867,20.33862906,332.6610732
2000,560,4.026,0.237,0.231044547,4.563192285,4.53212179,5.100769176,1.884687654,4.012270196,1362.408753,1.280186714,177.8525373,2174.615867,30.43210792,325.2351583
2000,560,4.313,0.625,0.205054782,5.236970708,4.540359149,5.100769176,1.884687654,4.015914792,1362.408753,1.280186714,177.8525373,2174.615867,12.3624928,300.7407953
2000,560,4.063,0.75,0.227352971,4.647451574,4.53334087,5.100769176,1.884687654,4.012809783,1362.408753,1.280186714,177.8525373,2174.615867,9.704924692,321.7391681
2000,560,3.826,0.337,0.253048731,4.121081087,4.524513067,5.100769176,1.884687654,4.008900794,1362.408753,1.280186714,177.8525373,2174.615867,20.33862906,346.1639551
2100,560,4.026,0.237,0.241543458,4.345897415,4.528659955,5.355807635,1.93123016,4.109782999,1362.408753,1.280186714,177.8525373,2174.615867,30.43210792,337.5297179
2100,560,4.313,0.625,0.214126875,4.987591151,4.53767729,5.355807635,1.93123016,4.113872604,1362.408753,1.280186714,177.8525373,2174.615867,12.3624928,311.6263974
2100,560,4.063,0.75,0.237650818,4.426144356,4.529995302,5.355807635,1.93123016,4.110388871,1362.408753,1.280186714,177.8525373,2174.615867,9.704924692,333.8353239
2100,560,3.826,0.337,0.264737382,3.924839131,4.520320086,5.355807635,1.93123016,4.105997017,1362.408753,1.280186714,177.8525373,2174.615867,20.33862906,359.6315355
2200,560,4.026,0.237,0.252059483,4.148356623,4.525050904,5.610846094,1.976677088,4.204820519,1362.408753,1.280186714,177.8525373,2174.615867,30.43210792,349.7919028
2200,560,4.563,0.5,0.202759408,5.328800739,4.541258102,5.610846094,1.976677088,4.212343909,1362.408753,1.280186714,177.8525373,2174.615867,16.34884496,303.3181008
2200,560,4.313,0.625,0.223215671,4.760882462,4.534885506,5.610846094,1.976677088,4.209387351,1362.408753,1.280186714,177.8525373,2174.615867,12.3624928,322.4805058
2200,560,4.063,0.75,0.247965721,4.224955976,4.526508132,5.610846094,1.976677088,4.205497516,1362.408753,1.280186714,177.8525373,2174.615867,9.704924692,345.8992412
2200,560,3.826,0.337,0.27644349,3.746437352,4.515764437,5.610846094,1.976677088,4.200503664,1362.408753,1.280186714,177.8525373,2174.615867,20.33862906,373.0624975
2300,560,4.026,0.237,0.262591609,3.967993292,4.521293776,5.865884553,2.021102345,4.297537443,1362.408753,1.280186714,177.8525373,2174.615867,30.43210792,362.0235458
2300,560,4.563,0.5,0.210833458,5.097113751,4.538901001,5.865884553,2.021102345,4.305897239,1362.408753,1.280186714,177.8525373,2174.615867,16.34884496,313.125237
2300,560,4.313,0.625,0.232320165,4.553887573,4.531983197,5.865884553,2.021102345,4.302614648,1362.408753,1.280186714,177.8525373,2174.615867,12.3624928,333.3050003
2300,560,4.063,0.75,0.258296668,4.041262238,4.522878532,5.865884553,2.021102345,4.298290541,1362.408753,1.280186714,177.8525373,2174.615867,9.704924692,357.9327596
2300,560,3.826,0.337,0.288166034,3.583548772,4.511114654,5.865884553,2.021102345,4.292697036,1362.408753,1.280186714,177.8525373,2174.615867,20.33862906,386.4635474
2400,560,4.026,0.237,0.27313893,3.802660238,4.517233829,6.120923012,2.064571884,4.387996724,1362.408753,1.280186714,177.8525373,2174.615867,30.43210792,374.2232659
2400,560,4.813,0.375,0.200142643,5.434651573,4.542241422,6.120923012,2.064571884,4.400126026,1362.408753,1.280186714,177.8525373,2174.615867,22.99276522,305.413305
2400,560,4.563,0.5,0.218922027,4.884734011,4.536456372,6.120923012,2.064571884,4.397323108,1362.408753,1.280186714,177.8525373,2174.615867,16.34884496,322.9049974
2400,560,4.313,0.625,0.241439461,4.364142257,4.528969763,6.120923012,2.064571884,4.393693112,1362.408753,1.280186714,177.8525373,2174.615867,12.3624928,344.1015453
2400,560,4.063,0.75,0.268642755,3.872876312,4.518980757,6.120923012,2.064571884,4.388845117,1362.408753,1.280186714,177.8525373,2174.615867,9.704924692,369.9350699
2400,560,4.897,0.864,0.194540697,5.626005994,4.543748777,6.120923012,2.064571884,4.400856062,1362.408753,1.280186714,177.8525373,2174.615867,10.15366831,300.2355245
2400,560,3.826,0.337,0.299904102,3.434234239,4.5062655,6.120923012,2.064571884,4.382666223,1362.408753,1.280186714,177.8525373,2174.615867,20.33862906,399.8343458
1100,580,2.9,0.3,0.231940757,4.474233162,4.646852384,2.795596788,1.371003905,2.955412664,1362.407863,1.284687288,178.4776721,2174.666499,17.93590606,301.7979707
1200,580,2.9,0.3,0.25166574,4.101380398,4.63999462,3.049741951,1.431966876,3.084549263,1362.407863,1.284687288,178.4776721,2174.666499,17.93590606,323.9315735
1300,580,2.9,0.3,0.271430066,3.785889599,4.632444169,3.303887114,1.490438379,3.207887448,1362.407863,1.284687288,178.4776721,2174.666499,17.93590606,345.9851763
1400,580,2.9,0.3,0.291229844,3.515468913,4.624370689,3.558032276,1.546701002,3.32607997,1362.407863,1.284687288,178.4776721,2174.666499,17.93590606,367.9682271
1500,580,2.9,0.3,0.311061846,3.281104319,4.615722473,3.812177439,1.600987638,3.43959907,1362.407863,1.284687288,178.4776721,2174.666499,17.93590606,389.8858542
1600,580,2.9,0.3,0.330923359,3.076035299,4.60650415,4.066322601,1.653492923,3.548853518,1362.407863,1.284687288,178.4776721,2174.666499,17.93590606,411.7428928
1700,580,2.9,0.3,0.350812072,2.895092046,4.596720482,4.320467764,1.704381493,3.654187753,1362.407863,1.284687288,178.4776721,2174.666499,17.93590606,433.5433659
1800,580,2.9,0.3,0.370726,2.734253599,4.586376362,4.574612927,1.753794088,3.755895037,1362.407863,1.284687288,178.4776721,2174.666499,17.93590606,455.290653
1800,580,3.826,0.337,0.221800237,4.759186544,4.651084415,4.574612927,1.753794088,3.782297734,1362.407863,1.284687288,178.4776721,2174.666499,21.06500867,311.7777181
1900,580,2.9,0.3,0.390663416,2.590345515,4.575476812,4.828758089,1.801852139,3.854227351,1362.407863,1.284687288,178.4776721,2174.666499,17.93590606,476.9876176
1900,580,4.026,0.237,0.213035693,4.992398475,4.654045969,4.828758089,1.801852139,3.887178499,1362.407863,1.284687288,178.4776721,2174.666499,31.51896891,305.9757466
1900,580,4.063,0.75,0.209689695,5.084583051,4.655111285,4.828758089,1.801852139,3.887623364,1362.407863,1.284687288,178.4776721,2174.666499,10.05152915,302.8215369
1900,580,3.826,0.337,0.23299502,4.508703042,4.647405298,4.828758089,1.801852139,3.88440428,1362.407863,1.284687288,178.4776721,2174.666499,21.06500867,324.8835444
2000,580,2.9,0.3,0.410622813,2.460828239,4.564026973,5.082903252,1.848661288,3.949402967,1362.407863,1.284687288,178.4776721,2174.666499,17.93590606,498.6367042
2000,580,4.026,0.237,0.223105756,4.742778551,4.650860297,5.082903252,1.848661288,3.986795819,1362.407863,1.284687288,178.4776721,2174.666499,31.51896891,317.9137843
2000,580,4.063,0.75,0.219566408,4.830353898,4.652031468,5.082903252,1.848661288,3.987297761,1362.407863,1.284687288,178.4776721,2174.666499,10.05152915,314.5685157
2000,580,3.826,0.337,0.24420918,4.28326789,4.64355456,5.082903252,1.848661288,3.983663288,1362.407863,1.284687288,178.4776721,2174.666499,21.06500867,337.9512939
2100,580,4.026,0.237,0.2331936,4.516931954,4.647535509,5.337048414,1.89431412,4.083789562,1362.407863,1.284687288,178.4776721,2174.666499,31.51896891,329.8169239
2100,580,4.313,0.625,0.206911613,5.183879805,4.656199101,5.337048414,1.89431412,4.08759414,1362.407863,1.284687288,178.4776721,2174.666499,12.8040104,305.0367993
2100,580,4.063,0.75,0.229460845,4.600337046,4.648824835,5.337048414,1.89431412,4.084355989,1362.407863,1.284687288,178.4776721,2174.666499,10.05152915,326.2808375
2100,580,3.826,0.337,0.255441451,4.079302752,4.639531107,5.337048414,1.89431412,4.080271313,1362.407863,1.284687288,178.4776721,2174.666499,21.06500867,350.9833772
2200,580,4.026,0.237,0.243298111,4.311616865,4.644070773,5.591193577,1.938892316,4.178333533,1362.407863,1.284687288,178.4776721,2174.666499,31.51896891,341.687312
2200,580,4.313,0.625,0.215643258,4.948248905,4.653515681,5.591193577,1.938892316,4.182580231,1362.407863,1.284687288,178.4776721,2174.666499,12.8040104,315.5520708
2200,580,4.063,0.75,0.239371894,4.391230817,4.645469563,5.591193577,1.938892316,4.178962741,1362.407863,1.284687288,178.4776721,2174.666499,10.05152915,337.9602847
2200,580,3.826,0.337,0.266690714,3.8938799,4.635333886,5.591193577,1.938892316,4.174401335,1362.407863,1.284687288,178.4776721,2174.666499,21.06500867,363.9818998
2300,580,4.026,0.237,0.253418299,4.124155262,4.640465285,5.84533874,1.982468371,4.270581665,1362.407863,1.284687288,178.4776721,2174.666499,31.51896891,353.5268376
2300,580,4.563,0.5,0.203800924,5.29771271,4.657375677,5.84533874,1.982468371,4.278355836,1362.407863,1.284687288,178.4776721,2174.666499,16.93273228,306.7458819
2300,580,4.313,0.625,0.224390202,4.733107648,4.650727162,5.84533874,1.982468371,4.275301018,1362.407863,1.284687288,178.4776721,2174.666499,12.8040104,326.0373258
2300,580,4.063,0.75,0.249298568,4.200307738,4.641985915,5.84533874,1.982468371,4.27128132,1362.407863,1.284687288,178.4776721,2174.666499,10.05152915,349.6091236
2300,580,3.826,0.337,0.277955971,3.724580774,4.630765105,5.84533874,1.982468371,4.266115833,1362.407863,1.284687288,178.4776721,2174.666499,21.06500867,376.945072
2400,580,4.026,0.237,0.263553278,3.95231546,4.63671826,6.099483902,2.025106977,4.360671022,1362.407863,1.284687288,178.4776721,2174.666499,31.51896891,365.3371714
2400,580,4.563,0.5,0.211570831,5.076974681,4.655025436,6.099483902,2.025106977,4.36927117,1362.407863,1.284687288,178.4776721,2174.666499,16.93273228,316.2243017
2400,580,4.313,0.625,0.233151565,4.535894829,4.647832994,6.099483902,2.025106977,4.365894403,1362.407863,1.284687288,178.4776721,2174.666499,12.8040104,336.4942769
2400,580,4.063,0.75,0.259239981,4.025294915,4.638366127,6.099483902,2.025106977,4.361445834,1362.407863,1.284687288,178.4776721,2174.666499,10.05152915,361.2289074
2400,580,3.826,0.337,0.289236328,3.569389908,4.626126234,6.099483902,2.025106977,4.35568746,1362.407863,1.284687288,178.4776721,2174.666499,21.06500867,389.8800009
1200,600,2.9,0.3,0.243005762,4.257038043,4.758656457,3.039548889,1.40554331,3.06610066,1362.407041,1.288996238,179.0761932,2174.71468,18.55438557,315.7342747
1300,600,2.9,0.3,0.262030609,3.929573578,4.751559673,3.29284463,1.462935859,3.188918201,1362.407041,1.288996238,179.0761932,2174.71468,18.55438557,337.0766046
1400,600,2.9,0.3,0.281089987,3.648889751,4.743710757,3.546140371,1.518160288,3.306562433,1362.407041,1.288996238,179.0761932,2174.71468,18.55438557,358.3444918
1500,600,2.9,0.3,0.300180738,3.405630434,4.735420605,3.799436111,1.571445193,3.419625276,1362.407041,1.288996238,179.0761932,2174.71468,18.55438557,379.5481349
1600,600,2.9,0.3,0.319300209,3.192778532,4.726582483,4.052731852,1.622981616,3.528476433,1362.407041,1.288996238,179.0761932,2174.71468,18.55438557,400.6910228
1700,600,2.9,0.3,0.338446139,3.00496803,4.717200751,4.306027593,1.672931158,3.633458878,1362.407041,1.288996238,179.0761932,2174.71468,18.55438557,421.777308
1800,600,2.9,0.3,0.357616586,2.838025362,4.70727989,4.559323334,1.72143196,3.734864692,1362.407041,1.288996238,179.0761932,2174.71468,18.55438557,442.8104847
